ಇಷ್ಟಾದರೂ ಈ ಛತ್ರದಲ್ಲಿ ಮದುವೆಯ ಕಾರ್ಯಕ್ಕೆ ಕೇವಲ ಕೆಲವು ನೂರು ರೂಪಾಯುಇಗಳು ಖರ್ಚಾಗುತ್ತವೆ.	ishtaadaru ee chatradalli maduveya kaaryakke kevala kelavu nooru rupayigalu kharchaaguttave.
ಅನೇಕ ಮಂದಿ ನಿರುದ್ಯೋಗಿ ಕಾರ್ಮಿಕರು, ನೇಕಾರರು ಮತ್ತಿತರರು ತಮ್ಮ ಕೆಲಸವನ್ನು ಕಿತ್ತುಕೊಂಡ ಯಂತ್ರಗಳ ಮೇಲೆ ತಮ್ಮ ಕೋಪವನ್ನು ತಿರುಗಿಸಿ, ಕಾರ್ಖಾನೆಗಳು ಮತ್ತು ಯಂತ್ರಗಳ ನಾಶಕ್ಕೆ ಆರಂಭಿಸಿದರು.	aneka mandhi nirudyogi kaarmikaru, nekaararu matthitararu tamma kelasavannu kittukonda yanthragala mele tamma kopavannu tirugisi, kaarkhaanegalu mattu yanthragala naashakke aarambhisidaru.
ಪೀಳೀಗೆಯ ನಂತರದ ಪೀಳಿಗೆಗಳು ರಣಯಜ್ಞದಲ್ಲಿ ಪಾಲ್ಗೊಂಡಿದ್ದು ಅಸಂಖ್ಯ ವೀರರು ಯುದ್ಡರಂಗದಲ್ಲಿ ಆ ಧ್ಯೇಯಪೂರ್ತಿಗಾಗಿ ಪ್ರಾಣಾರ್ಪಣೆ ಮಾಡಿದ್ದಾರೆ.	peeligeya nantharada peeligegalu ranayajnadalli paalgondiddu asankhya veeraru yuddharangadalli aa dhyeyapurthigaagi praanaarpane maadiddaare.
ಈ ವಿದ್ಯುದ್ವಾರ ಕ್ರಿಸ್ಟಲ್‌ಗಳು ಎಲೆಕ್ಟ್ರೋಲೈಟ್ ವಿಭಜಕವನ್ನೂ ಕೂಡ ಭೇದಿಸುತ್ತವೆ, ಅದರ ಮೂಲಕ ಶಾರ್ಟ್ಸ್‌ಗಳನ್ನು ಉಂಟುಮಾಡುತ್ತವೆ.	ee vidyudvaara kristalgalu elektrolaite vibhajakavannu kuda bhedisuttave, adara mulaka shortsgalannu untumaaduttave.
ಈ ಬಣ್ಣವನ್ನು ಚೀನಾದಲ್ಲಿನ ಕೆಂಪು ಪಡೆ ಹಾಗೂ 1917ರ ರಷ್ಯನ್‌ ಕ್ರಾಂತಿಯಲ್ಲಿನ ಕೆಂಪು ಸೈನಿಕರುಗಳಂತಹಾ ರಾಜಕೀಯ ಅಭಿವ್ಯಕ್ತಿಗಳೊಂದಿಗೂ ತಳುಕು ಹಾಕಲಾಗಿದೆ, ಅಷ್ಟೇ ಅಲ್ಲದೇ ಅದನ್ನು ಜರ್ಮನಿಯ ರೆಡ್‌ ಆರ್ಮಿ ಫ್ಯಾಕ್ಷನ್‌ ಹಾಗೂ ಜಪಾನ್‌ನ ರೆಡ್‌ ಆರ್ಮಿಗಳಂತಹಾ ಎಡಪಂಥೀಯ ಭಯೋತ್ಪಾದಕ ಗುಂಪುಗಳೊಂದಿಗೆ ಕೂಡಾ ಬಳಸಲಾಗುತ್ತದೆ.	ee bannavannu Cheenaadallina kempu pade haagu 1917ra Rashyan kraanthiyallina kempu sainikaranthaha raajakiya abhivyaktgalondigu talaku haakalaagide, ashte. allade adannu Jarmaniya red army faction haagu Japanna red armygalanthaha edapanthiya bhayotpaadaka gumpugalondige kuda balasalaaguttade.
ದೂರದಲ್ಲಿರುವ ಅಚುವಲ್ ಪಾಯಿಂಟ್ ವರೆಗೆ ಸಾಗಬಲ್ಲವು.	duuraralliruva achuval point varege saagaballavu.
ನಿಕೋಲಸ್ (ಸುಮಾರು 1660) ಮತ್ತು ಜಾನ್ನೆಸ್ ವೇರ್ಮೀರ್ ನ ಗರ್ಲ್ ವಿಥ್ ಎ ಪರ್ಲ್ ಇಯರ್ ರಿಂಗ್ ಅದರ ಜೊತೆಗೆ ಗರ್ಲ್ ರೀಡಿಂಗ್ ಎ ಲೆಟರ್ ಅಟ್ ಅನ್ ಓಪನ್ ವಿಂಡೋ .	Nikolas (sumaaru 1660) mattu Johnnes Vermir na girl with a pearl ear ring adara jothege girl reading a letter at an open window
ಪ್ರಾಂತ್ಯದಲ್ಲೂ ದಿವಾನ್ ಮತ್ತು ಸುಬೇದಾರ್ ಎಂಬ ಎರಡು ಉನ್ನತ ಅಧಿಕಾರಿಗಳಿದ್ದರು.	praanthyadallu diwan mattu subedar emba eradu unnatha adhikaarigaliddaru.
ಇಲ್ಲಿ ಉತ್ತಮ ಅಂಕಗಳಿಸಿ, ಕೇಂಬ್ರಿಜ್‍ನ ಟ್ರಿನಿಟಿ ಕಾಲೇಜಿನಲ್ಲಿ ಓದಲು ವಿದ್ಯಾರ್ಥಿ ವೇತನ ಗಳಿಸಿದನು.	illi uttama anka galisi, kembridgena Trinity kaalejinalli odalu vidyaarthivethana galisidanu.
ಅವುಗಳನ್ನು ಪಂಜರದಿಂದ ಹೊರತೆಗೆಯುವಾಗ ಗಂಡು ಗಿನಿಯಿಲಿಗಳು ಇದೇ ರೀತಿ ತಮ್ಮ ಸರಹದ್ದನ್ನು ಗುರುತಿಸಿಕೊಳ್ಳುತ್ತವೆ.	avugalannu panjaradinda horategeyuvaaga gandu giniyiligalu ide reethi tamma sarahaddannu gurutisikolluttave.
ಪಂಢರಪುರದಲ್ಲಿ ವಿಠ್ಠಲನ ಕೇಂದ್ರ ಮೂರ್ತಿಯ ಭೌತಿಕ ವೈಶಿಷ್ಟ್ಯಗಳು ಮತ್ತು ಅದರ ವಿವಿಧ ಪಠ್ಯ ಉಲ್ಲೇಖಗಳು ವಿಠ್ಠಲಾರಾಧನೆಗೆ ಸಂಬಂಧಿಸಿದ ಸಿದ್ಧಾಂತಗಳಿಗೆ ಸ್ಫೂರ್ತಿ ನೀಡಿವೆ.	Pandharapuradalli Vitthalana kendra moorthiya bhouthika vaishishtyagalu mattu adara vividha pathya ullekhagalu vitthalaaraadhanege sambandhisida siddhaanthagalige sphoorthi needive.
ಈ ವಿದ್ವಾಂಸರಿಗೆ, ಆಧುನಿಕ ಆಂಗ್ಲ ಭಾಷೆಯ ಪರಿಣಿತಿಯೊಂದಿಗೆ ಭಾರತೀಯ ಬೌಧ್ಧಿಕ ಸಂಸ್ಕೃತಿಯ ಅಗಾಧವಾದ ಪಾಂಡಿತ್ಯದ ಅಡಿಪಾಯವಿತ್ತು.	ee vidvaamsarige aadhunika aangla bhaasheya parinitiyondige bhaarathiya bhouddhika samskrutiya agaadhavaada paandityada adipaayavitthu.
ಇದು ಹಿಂದೆ ಪ್ರಚಲಿತದಲ್ಲಿದ್ದ ಹಳ್ಳಿ ಕ್ರಿಕೆಟ್ ಪಂದ್ಯ ಮತ್ತು ಈ ಸ್ಪರ್ಧೆಯು ಮುಂದೆ ೧೭ನೇ ಶತಮಾನದ ಮೊದಲಾರ್ಧದಲ್ಲಿ ಜನಪ್ರಿಯವಾಗಿತ್ತು.	idu hinde prachalithadallidda halli kriket pandya mattu ee spardheyu munde 17ne shatamaanada modalaardhadalli janapriyavaagitthu.
ಅವರುಗಳ ತಂದೆಯಂದಿರು ಚುರುಕಾಗಿಯೇ ಇದಕ್ಕೆ ಆಕ್ಷೇಪವನ್ನೆತ್ತಿದರು.	avarugala tandeyandiru churukaagiye idakke aakshepavannettidaru.
ಇದುಅರಸೀಕೆರೆ ತಾಲೂಕಿಗೆ ಸೇರಿದ ಒಂದು ಗ್ರಾಮ.	idu Arasikere talukige serida ondu graama.
ಹೃತ್ಕರ್ಣದ ಕೆಳಗೆ ಹೃತ್ಕುಕ್ಷಿಯಿದೆ.	hrutkarnada kelage hrutkukshiyide.
ಅವನ ಭಕ್ತ ಪುಂಡಲೀಕನ ದಂತಕಥೆಗೆ ಸಂಬಂಧಿತವಾದಂತೆ, ಕೈಗಳು ಸೊಂಟದ ಮೇಲಿರುವಂತೆ ಮತ್ತು ಒಂದು ಇಟ್ಟಿಗೆಯ ಮೇಲೆ ನಿಂತಿರುವಂತೆ ಅವನನ್ನು ತೋರಿಸಬೇಕೆಂದು ವಿಠ್ಠಲನ ಆದೇಶಿತ ಮೂರ್ತಿಶಿಲ್ಪವು ನಿರ್ಧಾರವಾಗಿ ಹೇಳಿದೆ.	avana bhakta Pundalikana dantakathege sambandhitavaadanthe, kaigalu sontada meliruvanthe mattu ondu ittigeya mele ninthiruvanthe avanannu torisabekendu Vitthalana aadeshita moorthishilpavu nirdhaaravaagi helide.
ಆದರೆ ಗುರುತ್ವವು ದೇಶಕಾಲದ ವಕ್ರತೆಯಿಂದ ಉಂಟಾಗುತ್ತದೆ ಮತ್ತು ಕಕ್ಷೆಗಳು ಜಿಯೋಡೆಸಿಕ್‍ಗಳನ್ನು ಅನುಸರಿಸುತ್ತವೆ ಎಂದು ವಿವರಿಸುವ ಆಲ್ಬರ್ಟ್ ಐನ್‍ಸ್ಟೈನ್‍ರ ಸಾಮಾನ್ಯ ಸಾಪೇಕ್ಷತಾ ಸಿದ್ಧಾಂತವು ಕಕ್ಷೀಯ ಚಲನೆಯ ನಿಖರ ಯಂತ್ರವಿಜ್ಞಾನದ ಹೆಚ್ಚು ನಿಖರ ಗಣನೆ ಮತ್ತು ತಿಳುವಳಿಕೆಯನ್ನು ಒದಗಿಸುತ್ತದೆ.	aadare gurutvavu deshakaalada vakrateyinda untaaguttade mattu kakshegalu jiyodesikgalannu anusarisuttave endu vivarisuva Albert Ainstenra saamaanya saapekshataa siddhaanthavu kakshiiya chalaneya nikhara yanthravijnaanada kechchu nikhara ganane mattu tiluvalikeyannu odagisuttade.
ಮೂರು-ಸಂಪುಟಗಳ ಅರ್ಧಕ್ಕಿಂತ ಹೆಚ್ಚಿನ ಕಥೆಗಳನ್ನು ಮತ್ತು ಎಂಭತ್ತನಾಲ್ಕು ಕಥೆಗಳ ಸಂಗ್ರಹ ಗಲ್ಪಗುಚ್ಛ ವನ್ನೂ ಈ ಅವಧಿಯಲ್ಲಿಯೇ ಅವರು ಬರೆದುದು.	mooru- samputagala ardhakkintha hechchina kathegalannu mattu embhattanaalku kathegala samgraha galphaguchchavannu ee avadhiyalliye avaru baredudu.
ಬಾರೆ ಬಾರೆ ಕಲ್ಯಾಣ ಮಂಟಪಕೆ ಬಾ	baare baare kalyaana mantapake baa
ಏಕೆಂದರೆ ಅವನು ನೂರಾರು ಪ್ರಭೇದಗಳಿಗೆ ಗುಂಡಿಕ್ಕಿದ್ದನು ಮತ್ತು ಸಂಗ್ರಹಿಸಿದ್ದನು.	ekendare avanu nooraaru prabedhagalige gundikkiddanu mattu samgrahisiddanu.
ಕುಟುಕು ಕಣಗಳಿಂದ ಕೂಡಿದ ಕೋಡುಬಳ್ಳಿಗಳ ನೆರವಿನಿಂದ ತಾವಿದ್ದಲ್ಲಿಗೆ ಬಂದ ಇತರ ಪ್ರಾಣಿಗಳನ್ನು ಇವು ಕೊಂದು ತಿನ್ನುತ್ತವೆ.	kutuku kanagalinda koodida koduballigala neravininda taaviddallige banda itara praanigalannu ivu kondu tinnuttave.
ಈಗಿನ ಕೋಲಾರಮ್ಮ ದೇವಸ್ಥಾನವನ್ನು ಚೋಳರ ಕಾಲದಲ್ಲಿ ಕಟ್ಟಿಸಿದರಾದರು ಅದಕ್ಕೂ ಮೊದಲೇ ಸಾವಿರಾರು ವರ್ಷಗಳಿಂದ ತಾಯಿ ಇಲ್ಲಿ ನೆಲಸಿದ್ದಳೆದು ನಂಬಿಕೆ.	eegina Kolaaramma devaasthaanavannu cholara kaaladalli kattisidaraadaru adakku modale saaviraaru varshagalinda taayi illi nelesiddalendu nambike.
ಇಸ್ಪೀಟು ಆಡುವವರು ಮೇಜಿನ ಸುತ್ತ ಕುಳಿತುಕೊಳ್ಳುತ್ತಾರೆ.	ispeetu aaduvavru mejina suttha kulitukolluttaare.
ಇದು ವಹಿವಾಟಿಗಿಂತ ಹೆಚ್ಚು ಮಹತ್ವ ಪಡೆದಿದೆ.	idu vahivaatigintha hechchu mahatva padedide.
ಅವನ ಕೆಲಸದ ಸ್ಥಳ, ಕೆಲಸ ಹಾಗೂ ಹುದ್ದೆಯಿಂದಾಗಿ ಬಂದ ರೋಗಗಳ ಅರಿವು ಕ್ರಮವಾಗಿ ಅನುಭವದಿಂದ ತಿಳಿದು ಬಂತು.	avana kelasada sthala, kelasa haagu huddeyindaagi banda rogagala arivu kramavaagi anubhavadinda tilidu banthu.
ಉದ್ದೇಶಪೂರ್ವಕವಲ್ಲದ ಮಾನವ ಭಾವಸೂಚಕಗಳಾದ ಕಣ್ಣುಜ್ಜಿಕೊಳ್ಳುವುದು, ಗಲ್ಲದ ಕೆಳಗೆ ಕೈಯಿಟ್ಟುಕೊಳ್ಳುವುದು, ತುಟಿಯನ್ನು ಮುಟ್ಟಿಕೊಳ್ಳುವುದು, ಮೂಗನ್ನು ತುರಿಸಿಕೊಳ್ಳುವುದು, ತಲೆಯನ್ನು ಕೆರೆದುಕೊಳ್ಳುವುದು, ಕಿವಿಯನ್ನು ಕೆರೆದುಕೊಳ್ಳುವುದು, ತೋಳುಗಳನ್ನು ಅಡ್ಡಲಾಗಿ ಹಿಡಿದುಕೊಳ್ಳುವುದು, ಮತ್ತು ಬೆರಳುಗಳನ್ನು ಬಂಧಿಸಿಟ್ಟುಕೊಳ್ಳುವುದು ಇವೆಲ್ಲವೂ ಒಂದು ನಿರ್ದಿಷ್ಟ ಸಂದರ್ಭದಲ್ಲಿ ಕೆಲವೊಂದು ಪ್ರಯೋಜನಕಾರಿ ಮಾಹಿತಿಯನ್ನು ಒದಗಿಸುತ್ತವೆ ಎಂದು ಕಂಡುಬಂದಿದೆ.	uddeshapurvakavallada maanava bhaavasuchakagalaada kannujjikolluvudu, gallada kelage kaiyittukolluvudu, thutiyannu muttikolluvudu, moogannu turisikolluvudu, taleyannu keredukolluvudu, kiviyannu keredukolluvudu tholugalannu addalaagi hididukolluvudu, matthu beralugalannu bandhisittukolluvudu ivellavu ondu nirdishta sandarbhadalli kelavondu prayojanakaari maahitiyannu odagisuttave endhu kandubandhide.
ಈ ಪ್ರಕ್ರಿಯೆಯನ್ನು ಪುನರಾವರ್ತನೆ ಮಾಡುವುದು ಸೂಕ್ಷ್ಮದರ್ಶಕವಾಗಿ ಒರಟಾದ ಮೇಲ್ಮೈಗೆ, ಹೆಚ್ಚಿನದಾದ ಮೇಲ್ಮೈ ಪ್ರದೇಶಗಳು ಪ್ರಕಟವಾಗುವುದಕ್ಕೆ ಕಾರಣವಾಗುತ್ತದೆ.	ee prakriyeyannu punaraavarthane maaduvudu sookshmadarshakavaagi orataada melmaige, hechchinadaada melmai pradeshagalu prakatavaguvudakke kaaranavaaguttade.
ನೀಲಿ ಛಾಯೆಯ ಗೆಡ್ಡೆ ಹೆಚ್ಚು ಪ್ರಮಾಣದಲ್ಲಿ ಫಸಲು ಕೊಡುತ್ತದೆ.	neeli chaayeya gedde hechchu pramaanadalli phasalu koduttade.
ಪ್ರಾದೇಶಿಕ ಮಟ್ಟದಲ್ಲಿ ದೇಶವು ನೋಮ್‌ಗಳೆಂಬ ಸುಮಾರು 42 ಆಡಳಿತಾತ್ಮಕ ಪ್ರಾಂತಗಳಾಗಿ ವಿಭಾಗಿಸಲ್ಪಟ್ಟಿತ್ತು.	praadeshika mattadalli deshavu Nomgalemba sumaaru 42 aadalitaatmaka praanthagalaagi vibhaagisalpattitthu.
ನಾನು ಸಂಗೀತ ಕ್ಷೇತ್ರದಲ್ಲಿ ಇನ್ನೂ ವಿದ್ಯಾರ್ಥಿ ಎಂದು ಮೇರು ಗಾಯಕನ ಹಿನ್ನೆಲೆ ಗಾಯನ ವೃತ್ತಿಯ ಸುವರ್ಣ ಸಂಬ್ರಮದ ಮಾತು.	naanu sangeetha kshetradalli innu vidyaarthi endu meru gaayakana hinnele gaayana vruttiya suvarna sambhramada maathu.
ನೇರ ಸೇವೆಗಳು	nera sevegalu
ಕೆಳಕೊಕ್ಕು ಚಿಕ್ಕದಾಗಿದ್ದು ಮೊನಚಾದ ಮತ್ತು ಮೇಲ್ಮುಖವಾದ ಅಂಚನ್ನು ಹೊಂದಿದೆ.	kelakokku chikkadaagiddu monachaada matthu melmukhavaada anchannu hondide.
ಅಶೋಕನ ಶಿಲಾಲೇಖದ ಬ್ರಾಹ್ಮೀ, ಸಾತವಾಹನ, ಕ್ಷಹರಾತ ಮೊದಲಾದವರ ಶಿಲಾಲೇಖಗಳಲ್ಲಿಯ ಬ್ರಾಹ್ಮೀ, ವಾಕಟಾಕರ ಕಾಲದ ಪೇಟಿಕಾ-ಶೀಷಕ ಹಾಗೂ ಉತ್ತರ ಬ್ರಾಹ್ಮೀ ಲಿಪಿಯ ನಾಗರೀ ರೂಪಗಳನ್ನು ಆಧರಿಸಿ ಈ ಲಿಪಿ ಜನ್ಮ ತಳೆಯಿತು.	Ashokana shilaalekhada brahmi, saathavaahana, kshaharaatha modalaadavara shilaalekhagalalliya braahmi, Vaakataakara kaalada petika-sheeshaka haagu uttara brahmi lipiya naagari rupagalannu aadharisi ee lipi janma taleyithu.
ಎರಡನೆಯ ಮಹಾಯುದ್ಧ ನಡೆಯುತ್ತಿದ್ದಾಗ ಜಪಾನೀಯರ ಕೈಗೆ ಸಿಕ್ಕ ಭಾರತೀಯ ಸೈನಿಕರು ಅನಂತರ ಭಾರತ ರಾಷ್ಟ್ರೀಯ ಸೈನ್ಯ (ಇಂಡಿಯನ್ ನ್ಯಾಷನಲ್ ಆರ್ಮಿ-ಐ.ಎನ್.ಎ.)	eradaneya mahhayuddha nadeyuttiddaaga japaaniyara kaige sikka bhaarathiya sainikaru ananthara Bhaaratha rashtriya sainya (Indian National Army-INA)
ಆದ್ದರಿಂದ ಅವುಗಳನ್ನು ಒಂದೇ ರೀತಿಯಲ್ಲಿ ಪುನಾರಚಿಸಬಹುದು.	aaddarinda avugalannu onde ritiyalli punaarachisabahudu.
ಇದು ದಕ್ಷಿಣದ ಶ್ರೀಶೈಲವೆಂದೇ ಖ್ಯಾತಿಯಾಗಿದೆ.	idu dakshinada shrishailavende khyaathiyaagide.
ಭಾರತ ಸ್ವಾತಂತ್ರ್ಯ ಸಮರವೂ ವಿಶಿಷ್ಟವಾದ ಕ್ರಾಂತಿಯೇ ಆಗಿದೆ.	Bhaaratha swaantrya samaravu vishishthavaada kraanthiye aagide.
ಸಾಮಾಜಿಕ-ಮಾನಸಿಕ ಮತ್ತು ಸಾಮಾಜಿಕ-ನೈತಿಕ ದೃಷ್ಟಿಯಲ್ಲಿ ಆರ್ಥಿಕ ವರ್ತನೆಯ ನಿರೀಕ್ಷಣೆಗೆ ಇವರು ನೀಡಿದ ಪ್ರಾಶಸ್ತ್ಯ ಹೆಚ್ಚಿನದು.	saamaajika-maanasika mattu saamaajika-naithika drushtiyalli aarthika varthaneya nireekshanege ivaru needida praashasthya hechchinadu.
ಸೈನಿಕರನ್ನು ಸಾಮಾನ್ಯ ನಾಗರಿಕ ಸಮೂಹದಿಂದ ನೇಮಕಮಾಡಿಕೊಳ್ಳಲಾಗುತ್ತಿತ್ತು.	sainikarannu saamaanya naagarika samoohadinda nemakamaadikollalaaguttittu.
ಈ ಅತಿಕ್ರಮಿಸುವ ಮಾಪಕಗಳು ಉದ್ದುದ್ದವಾದ ಸಾಲುಗಳಲ್ಲಿ ವ್ಯವಸ್ತಿತಗೊಂಡಿದೆ.(ಮೂತಿ , ಮುಖದ ಪಾರ್ಶ್ವಗಳು ಹಾಗು ದೇಹದ ಒಳ ಭಾಗ ಹೊರತು)	ee atikramisuva maapakagalu udduddavaada saalugalalli vyavasthitagondide. (moothi, mukhada paarshvagalu haagu dehada ola bhaaga horatu)
ಪಾದಕೆ ಉಕ್ಕಿನ ಮುಳ್ಳಾಗೆ-ಬೆನ್ನ ಮೇಲೆ ತಿರುಶೈಲ	paadake ukkina mullaage-benna mele tirushaila
ಲೀಲೆಗಾರರು ಎಂದರೆ ಗುರುವಿನ ಲೀಲೆಯನ್ನು ಹಾಡುವರು ಎಂದರ್ಥ.	leelegaararu endare guruvina leeleyannu haaduvavaru endartha.
ಇದು ಬಹಳ ಹಳ್ಳದಲ್ಲಿರುವುದರಿಂದ ಪಾತಾಳೇಶ್ವರನೆಂದೇ ಹೆಸರಾಗಿದೆ.	idu bahala halladalliruvudarinda paataaleshvaranende hesaraagide.
ಡಾ|ತಾಳ್ತಜೆ ವಸಂತಕುಮಾರ ಇವರು ಕರ್ನಾಟಕದ ದಕ್ಷಿಣ ಕನ್ನಡ ಜಿಲ್ಲೆಯವರು.	Dr.Thaalaji Vasanthakumar ivaru karnatakada dakshina kannada jilleyavaru.
ಉಪ್ಪಿನಕಾಯಿ ಮತ್ತು ಮಸಾಲೆ ಹುಡಿ ತಯಾರಕ ಸಂಸ್ಥೆ ಮೋಹನ್ ಲಾಲ್ಸ್ ಟೇಸ್ಟ್‌ಬಡ್ಸ್‌ನ ಪಾಲುದಾರ	uppinakaayi mattu masaale hudi tayaaraka samsthe Mohan Lals tastebudsna paaludaara.
ಟಾಲೆಮಿ ದೊರೆಗಳು ಪಪೈರಸ್ ಉತ್ಪಾದನೆಯಂತಹ ಆದಾಯ-ಹೆಚ್ಚಿಸುವ ಉದ್ಯಮ ಮತ್ತು ವ್ಯಾಪಾರವನ್ನು ಮೊದಲ ಪ್ರಾಮುಖ್ಯತೆ ಕೊಟ್ಟು ಮಾಡುತ್ತಿದ್ದುದರಿಂದ, ನಗರದೊಂದಿಗೆ ವ್ಯವಹಾರ ಸಂಪರ್ಕವನ್ನು ಹೊಂದಿದ್ದ ಅನೇಕ ಹಡಗುಗಳಿಗೆ ಅಲೆಕ್ಸಾಂಡ್ರಿಯಾದ ಲೈಟ್‌ಹೌಸ್‌ ಮಾರ್ಗದರ್ಶಿಯಾಗಿದೆ.	Talemi doregalu papairas utpaadaneyantaha aadaaya-hechchisuva udyama mattu vyaapaaravannu modala praamukhyate kottu maaduttidudarinda, nagaradondige vyavahaara samparkavannu hondidda aneka hadaagugalige alegsaandriyaada lighthouse maargadarshiyaagide.
ಅಲ್ಲಿಂದೀಚೆಗೆ ಇವು ಮತೀಯ ಭಾವನೆಗಳಿಂದ ಬಿಡುಗಡೆ ಹೊಂದಿ ಲೌಕಿಕವಾದುವು (ಸೆಕ್ಯುಲರ್).	allindeechege ivu mathiya bhaavanegalinda bidugade hondi loukikavaadavu (secular).
ಇದನ್ನೇ ಈಸ್ಟರ‍್ ಸೀಸನ್ ಎನ್ನುತ್ತಾರೆ.	idanne easter season ennuttare.
16ನೆಯ ಶತಮಾನದಲ್ಲಿ ಯುರೋಪಿಯನ್‌ ವ್ಯಾಪಾರಿಗಳು ಗಿನಿಯಿಲಿಯನ್ನು ಪರಿಚಯಿಸಿದಾಗಿಂದಲೂ, ಅದು ಪಾಶ್ಚಾತ್ಯ ಸಮಾಜಗಳಲ್ಲಿ ಮನೆಗಳಲ್ಲಿ ಸಾಕುಪ್ರಾಣಿಯಾಗಿ ಅಪಾರ ಜನಪ್ರಿಯತೆ ಗಳಿಸಿದೆ.	16neya shatamaanadalli Europian vyaapaarigalu giniyiliyannu parichayisidaagindalu, adu paashaatya samaajagalalli manegalalli saakupraaniyaagi apaara janapriyate galiside.
ಪಾಂಡೆ, ೩೪ ನೇ ಆಫ್ ಕ್ವಾರ್ಟರ್ ಸಿಬ್ಬಂದಿ ಕೊಠಡಿ ಮುಂದೆ ನಿಂತು ಬಾಘ್ ಮೇಲೆ ಗುರಿಯಿಟ್ಟು ಗುಂಡನ್ನು ಹಾರಿಸಿದರು.	Pondey, 34 ne Of Quarter sibbandhi kothadi munde ninthu Bagh mele guriyittu gundannu haarisidaru.
ಮೋಹನ್ ಲಾಲ್ ಅವರ ಸ್ನಾತಕ ಪದವಿಗಾಗಿ ತಿರುವನಂತಪುರಮ್‌‌ನ ಮಹಾತ್ಮ ಗಾಂಧಿ ಕಾಲೇಜ್‌ಗೆ ಸೇರಿದರು.	Mohan Lal avara snaathaka padavigaagi Thiruvananthapuramna Mahatma Gandhi Kaalejge seridaru.
‘ಬೋಸುಡಿ’ ಬಾರೆ ಬಯಲಿಗೆ	Bosudi' baare bayalige.
ಆದರೆ ವಾಯುಮಂಡಲದ ಒತ್ತಡದ ಯಂತ್ರದಿಂದ ಚಕ್ರವನ್ನು ಸುಲಭವಾಗಿ ತಿರುಗಿಸುವುದಕ್ಕೆ ಅಳವಡಿಸಲಾಗಲಿಲ್ಲ.	aadare vaayumandalada ottadada yanthradinda chakravannu sulabhavaagi tirugisuvudakke alavadisalaagalilla.
೨೦೦೮ರಲ್ಲಿ ತಮ್ಮ ಕೆಲಸವನ್ನು ತ್ಯಜಿಸಿ, ಬ್ಯಾಂಕರ್ ಆಗಲು ಇಚ್ಛಿಸಿದ ಇಮ್ಮಾನ್ಯುವೆಲ್, ೫೦,೦೦೦ ಯೂರೋ ದಂಡ ತೆತ್ತು ಸರ್ಕಾರಿ ಸೇವೆ ತ್ಯಜಿಸಿದರು.	2008ralli tamma kelasavannu tyajisi, Banker aagalu ichchisida Immanuyel, 50,000 yuro danda tettu sarkaari seve tyajisidaru.
ಚಾರಸೈಬ್ ನ ಎರಡನೆಯ ಕದನ	chaarsaibana eradaneya kadana.
ಎ ಪಡೆದಿದ್ದಾರೆ.	a padediddaare.
ದೇಹಬಾಹಿರ ರಕ್ತಚಲನೆ ಅಂದರೆ ಕೊಳವೆಗಳ ಸಹಾಯದಿಂದ ಆಕ್ಸಿಜನ್ ವಿರಳ ರಕ್ತವನ್ನು ಮಹಾಭಿಧಮನಿಗಳಿಂದ ಹೊರತೆಗೆದು ಆಕ್ಸಿಜನ್ನನ್ನು ಕೊಳವೆಗಳ ಸಹಾಯದಿಂದ ಅದರೊಳಗೆ ಗುಳುಗುಳು ಎಂದು ಪ್ರವಹಿಸಿ ಪುನಃ ಅಪಧಮನಿಗಳಿಗೆ ಪಂಪ್ ಮಾಡುವುದು ; ಇದರಿಂದ ರಕ್ತ ಗುಂಡಿಗೆ ಮತ್ತು ಫುಪ್ಪಸಗಳಿಗೆ ಹೋಗದಂತಾಗಿ ಗುಂಡಿಗೆ ಮೇಲಿನ ಶಸ್ತ್ರಪ್ರಯೋಗದಿಂದ ರಕ್ತನಷ್ಟವಾಗದಂತೆ ತಡೆಯಲು ಸಾಧ್ಯ.	dehabaahira raktachalane andare kolavegala sahaayadinda oxygen virala raktavannu mahaabhidhamanigalinda horategedu oxygennannu kolavegala sahaayadinda adarolage gulugulu endu pravahisi puna: apadhamanigalige pump maaduvudu; idarinda rakta gundige mattu phuppasagalige hogadantaagi gundige melina shastra prayogadinda raktanashtavaagadanthe tadeyalu saadhya.
ಇದು UKಯಾದ್ಯಂತದ ನಗರಗಳಲ್ಲಿ ನಂತರ ಕಡಲಾಚೆಯ ಪ್ರದೇಶಗಳಲ್ಲಿ ತ್ವರಿತಗತಿಯಲ್ಲಿ ಬೆಳವಣಿಗೆಗೆ ದಾರಿ ಕಲ್ಪಿಸಿತು.	idu UKyaadyanthada nagaragalalli nanthara kadalaacheya pradeshagalalli tvaritagatiyalli belavanigege daari kalpisitu.
ಇದರಿಂದ ವಿಚಲಿತನಾದ ಭಗೀರಥ ಗಂಗೆಯನ್ನು ಭೂಮಿಗೆ ಹರಿಸುವಂತೆ ಶಿವನನ್ನು ಪ್ರಾರ್ಥಿಸಿದ.	idarinda vichalitanaada Bhageeratha Gangeyannu bhoomige harisuvanthe Shivanannu praarthisida.
ಪೂಜಿಸುವ ದೇಗುಲವನ್ನು ವಾಸ್ತುವಿನ ಪ್ರಕಾರ ಕಟ್ಟಿರುತ್ತಾರೆ.	poojisuva degulavannu vaastuvina prakaara kattiruttaare.
