ಇವನ್ನು ಹೂಬಿಡುವ ಮೊದಲೇ ಕಿತ್ತು ನಾರನ್ನು ಪಡೆಯಲಾಗುತ್ತಿತ್ತು.	6	Ivannu hoobiduva modale kittu naarannu padeyalaaguttittu.	6	
ಕಣ್ಣೂರು ಅಂತಾರಾಷ್ಟ್ರೀಯ ವಿಮಾನ ನಿಲ್ದಾಣವು ಮತ್ತನೂರಿನಲ್ಲಿ ನಿರ್ಮಿಸಲ್ಪಡುತ್ತಿದ್ದು, ಕಾರ್ಯನಿರತವಾದ ನಂತರ ಕೇರಳದಲ್ಲೇ ಒಂದು ಬೃಹತ್ ವಿಮಾನ ನಿಲ್ದಾಣವಾಗಲಿದೆ.	13	Kannuru antaaraashtreeya vimaana nildaanavu Mattanurinalli nirmisalpaduttiddu, kaaryaniratavaada nantara Keraladalle ondu bruhat vimaana nildaanavaagalide.	13	
ಸಂರಕ್ಷಣಾ ಆದ್ಯತೆಯ ಜೀವವೈವಿಧ್ಯತೆಯ ಹಾಟ್‌ಸ್ಪಾಟ್‌ಗಳು.	4	Samrakshanaa aadyateya jeevavaividhyateya hotspotgalu.	4	
ಅವರು ಮಾತೃಭೂಮಿ ಸಾಪ್ತಾಹಿಕ ಪ್ರಕಟವಾದ 16 ನೇ ವಯಸ್ಸಿನಲ್ಲಿ, ತನ್ನ ಮೊದಲ ಕವಿತೆಯನ್ನು ಪ್ರಕಟಿಸಿದನು.	11	Avaru Matrubhumi saaptaahika prakatavaada 16 ne vayassinalli, tanna modala kaviteyannu prakatisidanu.	11	
ರೌರವ ಮತ್ತು ಯೌಧಾಜಪ ಸಾಮಗಳನ್ನು ಯಾವಾಗಲೂ ಕೀರ್ತಿಸುತ್ತಿರಬೇಕು.	6	Raurava mattu yaudhaajapa saamagalannu yaavaagaloo keertisuttirabeku.	6	
ಆ ಮೂಲಕ ಸಮುದಾಯದ ಉಳಿದವಕ್ಕೆ ದೀರ್ಘ-ಕಾಲದ ಪೂರೈಕೆಯನ್ನು ಹೊಂದಿಕೆ ಮಾಡುವುದಾಗಿದೆ.	8	Aa moolaka samudaayada ulidavakke deergha-kaalada pooraikeyannu hondike maaduvudaagide.	8	
ಅಪಟೈಟ್ ರಾಸಾಯನಿಕ ಸಂಯೋಜನೆಯಲ್ಲಿ ಇದು ಮುಖ್ಯವಾಗಿ ಕ್ಯಾಲ್ಸಿಯಂ, ಫ್ಲೋರೀನ್ ಮುಂತಾದ ಧಾತುಗಳಿಂದ ಕೂಡಿದ ಫಾಸ್ಟೇಟ್ ಖನಿಜ.	12	Apatite raasaayanika samyojaneyalli idu mukhyavaagi calcium, Fluorine muntaada dhaatugalinda koodida phaastet khanija.	12	
ಪ್ರತಿಯೊಂದು ಕೋಡುಬಳ್ಳಿಯಲ್ಲಿಯೂ ಅಸಂಖ್ಯಾತವಾದ ಕುಟುಕು ಕಣಗಳಿವೆ (ನಿಮ್ಯಾಟೊಸಿಸ್ಟ್‌್ಸ).	6	Pratiyondu koduballiyalliyoo asankhyaatavaada kutuku kanagalive (Nematocysts).	6	ನಿಮ್ಯಾಟೊಸಿಸ್ಟ್‌್ಸ changed to ನಿಮ್ಯಾಟೊಸಿಸ್ಟ್ಸ್
ಆದರೆ, ಅದರ ಗುಣಮಟ್ಟ ಸರಿಯಿಲ್ಲ.	4	Aadare, adara gunamatta sariyilla.	4	
ಪದ್ಮಶ್ರೀ ಗೋವಿಂದ ಭೀಮಾಚಾರ್ಯ ಜೋಶಿ ಇವರು ೧೯೦೪ ಜುಲೈ ೨೯ರಂದು ಗದಗ ಜಿಲ್ಲೆಯ ಹೊಂಬಳದಲ್ಲಿ ಜನಿಸಿದರು.	12	Padmashree Govinda Bhimacharya Joshi ivaru 1904 July 29randu Gadag jilleya Hombaladalli janisidaru.	12	
ಪ್ರೌಢಕೀಟಗಳಿಗೆ ಸಾಮಾನ್ಯವಾಗಿ ಎರಡು ಜೊತೆ ರೆಕ್ಕೆಗಳಿವೆ.	5	Praudhakeetagalige saamaanyavaagi eradu jote rekkegalive.	5	
ಇದನು ವಿಡಿಯೊ ಟೇಪ್ ಗಿಂತ ಸುಧಾರಿತ ಕ್ಯಾಮರಾ ಬಳಸಿ ಸಿದ್ದಪಡಿಸಲಾಗಿತ್ತು.	8	Idanu video tape ginta sudhaarita camera balasi siddapadisalaagittu.	8	
ಇದರ ಕೆಲವು ಅಂಗಸಂಸ್ಥೆಗಳು - ವಿಮಲ್ ಜ್ಯೋತಿ ಇಂಜಿನಿಯರಿಂಗ್ ಕಾಲೇಜ್, ಸರಕಾರಿ ಇಂಜಿನಿಯರಿಂಗ್ ಕಾಲೇಜ್, ಬ್ರೆನ್ನೆನ್ ಕಾಲೇಜ್ ತಲಶ್ಶೇರಿ, ಸರ್ ಸಯ್ಯದ್ ಕಾಲೇಜ್ ತಳಿಪರಂಬ, ಪಯ್ಯನ್ನೂರು ಕಾಲೇಜ್, ಶ್ರೀ ನಾರಾಯಣ ಕಾಲೇಜ್ ಕಣ್ಣೂರು, ಕೃಷ್ಣ ಮೆನನ್ ಕಾಲೇಜ್, ಎನ್.	28	Idara kelavu angasamsthegalu - Vimal Jyoti Engineering College, Sarakaari Engineering College, Brennen College Thalassery, Sir Syed College Taliparamba, Payyanur College, Sri Narayan College Kannur, Krishna Menon College, N.	28	
'ಕರಿಯರ ಕ್ರಾಂತಿ'ಗಾಗಿ ಸಹ ಮಾಲ್ಕಮ್‌ ಕರೆ ನೀಡಿದರು.	6	`Kariyara kraanti'gaagi saha Malcolm kare needidaru.	6	
ಮೈಸೂರು ರಾಜ್ಯದಲ್ಲಿ ಮದಗನ ಕೆರೆ, ಅಯ್ಯನಕೆರೆ, ಸೂಳೆಕೆರೆ, ಹೆಸರಘಟ್ಟದ ಕೆರೆ ಮೊದಲಾದ ನೂರಾರು ದೊಡ್ಡ ಕೆರೆಗಳಿವೆ.	12	Mysore raajyadalli Madagana kere, Ayyanakere, Soolekere, Hesaraghattada kere modalaada nooraaru dodda keregalive.	12	
ಒಂದೇ ಆಗಿಯೂ ವೈವಿಧ್ಯದಿಂದ ಕೂಡಿದ್ದರೆ, ಬದಲಾವಣೆಗಳಿಂದ ಕೂಡಿದ್ದರೆ, ಸಾಮಾನ್ಯಕ್ಕೂ ವೈಶಿಷ್ಟ್ಯಕ್ಕೂ, ಸ್ಥಿರತೆಗೂ ಬದಲಾವಣೆಗೂ ಏನು ಸಂಬಂಧ ?-ಈ ಮುಂತಾದ ಪ್ರಶ್ನೆಗಳು ಉದ್ಭವಿಸುತ್ತವೆ.	16	Onde aagiyoo vaividhyadinda koodiddare, badalaavanegalinda koodiddare, saamaanyakkoo vaishishtyakkoo, sthirategoo badalaavanegoo enu sambandha ?-ee muntaada prashnegalu udbhavisuttave.	16	
ಇದರಲ್ಲಿ ಕೆಲಸದ "ಹರಿವನ್ನು" ಅಥವಾ ಸುಗಮತೆಯನ್ನು ಅಭಿವೃದ್ಧಿಗೊಳಿಸುವ ಗುರಿ ಇರುತ್ತದೆ, ಈ ಮೂಲಕ ನಿರಂತರವಾಗಿ ಮುರಾ ವನ್ನು ("ಅಸಮಾನತೆ") ವ್ಯವಸ್ಥೆಯಿಂದ ತೆಗೆದುಹಾಕುವುದೇ ವಿನಃ ವಾಸ್ತವಿಕ ’ತ್ಯಾಜ್ಯ ಕಡಿಮೆಗೊಳಿಸುವಿಕೆ’ಯಿಂದಲ್ಲ.	20	Idaralli kelasada "harivannu" athavaa sugamateyannu abhivruddhigolisuva guri iruttade, ee moolaka nirantaravaagi muraa vannu ("asamaanate") vyavastheyinda tegeduhaakuvude vinaha vaastavika 'tyaajya kadimegolisuvike'yindalla.	20	
ವಾಸ್ತವವಾಗಿ, ತನ್ನ ಜೀವನದ ಬಹುಪಾಲನ್ನು ನಿಸರ್ಗ ವಿಜ್ಞಾನದ ವಸ್ತುಗಳ ಅಧ್ಯಯನಕ್ಕೆ ಅರಿಸ್ಟಾಟಲ್‌ ಮೀಸಲಿಟ್ಟ.	10	Vaastavavaagi, tanna jeevanada bahupaalannu nisarga vijnaanada vastugala adhyayanakke Aristotle meesalitta.	10	
ಅವರು ಎಂದಿಗೂ ತಿರುಮಲ ದೇವಾಲಯಕ್ಕೆ ಭೇಟಿ ನೀಡುತ್ತಾರೆ, ಆದರೆ ಪ್ರತಿನಿಧಿಗೆ ಅವರ ಪರವಾಗಿ ಕಳುಹಿಸಲಾಗುತ್ತದೆ.	11	Avaru endigoo Tirumala devaalayakke bheti needuttaare, aadare pratinidhige avara paravaagi kaluhisalaaguttade.	11	
ಯಾವುದೇ ಭಾಷೆಯು ಧಾರ್ಮಿಕ ಕಾರ್ಯಗಳಲ್ಲಿ ಬಳಕೆಯಾದರೆ, ಆ ಭಾಷೆಯನ್ನು ಆ ಧರ್ಮದವರು ಸಾಮಾನ್ಯ ವರ್ಗದ ಜನತೆಗೆ ಉಪಯೋಗಕ್ಕೆ ಬಾರದಂತೆ ತಡೆಯುತ್ತಾರೆ.	15	Yaavude bhaasheyu dhaarmika kaaryagalalli balakeyaadare, aa bhaasheyannu aa dharmadavaru saamaanya vargada janatege upayogakke baaradante tadeyuttaare.	15	
ಎನ್ ಜಂಕ್ಷನ್ ಮಾಡಲಾಗುತ್ತದೆ.	3	N junction maadalaaguttade.	3	
ಹಾಲ್ಪರ್, ಎಡ್ವರ್ಡ್‌ ಸಿ.	3	Halper, Edward C.	3	
ನಂತರ ವ್ಯಾಟಿಕನ್ ಮೇರುಕೃತಿಗಳು ಅಧ್ಯಯನ ರೋಮ್ ಹೋದರು.	6	Nantara Vatican merukrutigalu adhyayana Rome hodaru.	6	
ಎಎಮ್‌ಡಿ ಮತ್ತು ಎಟಿಐಗಳ ಒಂದುಗೂಡುವಿಕೆ ಯ ನಂತರ, ಪ್ರಾರಂಭದ ಸಂಕೇತನಾಮ ಕೊಟ್ಟ ಫ್ಯೂಶನ್ ಸಿಪಿಯು ಮತ್ತು ಜಿಪಿಯುಗಳನ್ನು ಅದರ ಕೆಲವು ಮೂಲ ಹಂತದ ಚಿಪ್‌ಗಳಲ್ಲಿ ಒಂದುಗೂಡಿಸುವುದಾಗಿ ಘೋಷಿಸಲಾಗಿತ್ತು.	20	AMD mattu ATIgala ondugooduvike ya nantara, praarambhada sanketanaama kotta Fusion CPU mattu GPUgalannu adara kelavu moola hantada chipgalalli ondugoodisuvudaagi ghoshisalaagittu.	20	
ಇದನ್ನು ಪುನರ್ಮುದ್ರಣವೆನ್ನುವುದಕ್ಕಿಂತ ಸರ್ವವಿಧದಲ್ಲೂ ಪರಿಷ್ಕೃತವಾದ ಹೊಸ ಆವೃತ್ತಿಯೆಂದೇ ಪರಿಗಣಿಸಬಹುದಾಗಿದೆ.	7	Idannu punarmudranavennuvudakkinta sarvavidhadalloo parishkrutavaada hosa aavruttiyende pariganisabahudaagide.	7	
ಆದರೆ, ಒಂದು ಸಮತೋಲಿತ ಗುಂಪಿನ ಹೊರಗಡೆಯಲ್ಲಿದ್ದರೆ, ಎಲ್ಲಾ ಕೋಶಗಳು ವಿಭಿನ್ನವಾಗಿ ಪೂರ್ತಿ ಸಾಮರ್ಥ್ಯಕ್ಕೆ ಚಾರ್ಜ್ ಆಗಲ್ಪಡುತ್ತವೆ (ಸಮತೋಲನಗೊಳ್ಳಲ್ಪಡುತ್ತವೆ), ನಂತರ ಅವುಗಳು ಸಾಮಾನ್ಯವಾಗಿ ಯಾವುದೇ ಹೆಚ್ಚುವರಿ ಹೊಂದಾಣಿಕೆಯಿಲ್ಲದೇ ತಿರುಗಲ್ಪಡುತ್ತವೆ.	20	Aadare, ondu samatolita gumpina horagadeyalliddare, ellaa koshagalu vibhinnavaagi poorti saamarthyakke charge aagalpaduttave (samatolanagollalpaduttave), nantara avugalu saamaanyavaagi yaavude hechchuvari hondaanikeyillade tirugalpaduttave.	20	
ಈ ರಚನೆಗಳನ್ನು ಫೇರೋನನ್ನು ಅವನ ಮರಣದ ನಂತರ ಪರಮಶ್ರೇಷ್ಠನೆಂದು ವರ್ಣಿಸಿ ಆರಾಧಿಸಲು ಬಳಸಲಾಗುತ್ತಿತ್ತು.	10	Ee rachanegalannu Pharaohnannu avana maranada nantara paramashreshthanendu varnisi aaraadhisalu balasalaaguttittu.	10	
ಮಾವೋ ಝೆಡಾಂಗ್‌ರನ್ನು ಕೆಲವೊಮ್ಮೆ "ಕೆಂಪು ಸೂರ್ಯ"ನೆಂದೂ ಕರೆಯಲಾಗುತ್ತದೆ.	6	Mao Zedongrannu kelavomme "Kempu Surya"nendoo kareyalaaguttade.	6	
ಬಡಜನರು ಇಕ್ಕಟ್ಟಾದ ಬೀದಿಗಳಲ್ಲಿರುವ ಸಣ್ಣ ಮನೆಗಳಲ್ಲಿ ವಾಸವಾಗಿದ್ದರು.	6	Badajanaru ikkattaada beedigalalliruva sanna manegalalli vaasavaagiddaru.	6	
ಹೊರಸೂಸಿದ ಫೋಟಾನ್‌ಗಳು ಸರಿಯಾಗಿ 180 ಡಿಗ್ರಿ ಅಂತರದಲ್ಲಿಯೇ ಇಲ್ಲದಿರುವುದರಿಂದ, ರೂಢಿಯಲ್ಲಿ, ಎಲ್‌ಓಆರ್‌ ಒಂದು ನಿರ್ದಿಷ್ಟ ಅಗಲವನ್ನು ಹೊಂದಿರುತ್ತದೆ.	13	Horasoosida Photongalu sariyaagi 180 degree antaradalliye illadiruvudarinda, roodhiyalli, LOR ondu nirdishta agalavannu hondiruttade.	13	
ಅಕ್ಬರ್ ಧಾರ್ಮಿಕ ಸಹಿಷ್ಣುತೆ ಮತ್ತು ಧರ್ಮಸಮನ್ವಯತೆಯಲ್ಲಿ ನ೦ಬಿಕೆಯನ್ನು ಹೊ೦ದಿದ್ದ.	7	Akbar dhaarmika sooshnute mattu dharmasamanvayateyalli nambikeyannu hondidda.	7	
ಪೂರ್ವ ತೀರದಲ್ಲಿರುವ ಉದ್ಯಾನವೊಂದು ವಿಶ್ರಾಂತಿ ಸ್ಥಳ.	5	Poorva teeradalliruva udyaanavondu vishraanti sthala.	5	
ಈಗ ಈ ಪುಸ್ತಕವು ೩೦ಕ್ಕೂ ಹೆಚ್ಚು ಭಾಷೆಗಳಲ್ಲಿ ಅನುವಾದಗೊಂಡಿದೆ.೨೦೦೫ರಲ್ಲಿ ಚಿತ್ರೀಕರಿಸಿದ ಒಂದು ಸಾಕ್ಷ್ಯಚಿತ್ರವಾದ "ಲೈಫ಼್ಸ್ ಗ್ರೇಟರ್ ಪರ್ಪಸ್" ಸ್ಪೂರ್ತಿದಾಯಕವಾದ ಡಿವಿಡಿ.‍‍	15	Eega ee pustakavu 30kkoo hechchu bhaashegalalli anuvaadagondide.2005ralli chitreekarisida ondu saakshyachitravaada "Life's Greater Purpose" spoortidaayakavaada DVD.	15	
ಈ ರೂಪವು ಸಣ್ಣ ಪ್ರಮಾಣದ ಬಳಕೆಗೆ ಯೋಗ್ಯವಾಗಿದೆ, ಉದಾಹರಣೆಗೆ ದಿನಸಿ ಮಳಿಗೆಗಳು ಹಾಗು ಪ್ರಯೋಗಾಲಯಗಳು.	11	Ee roopavu sanna pramaanada balakege yogyavaagide, udaaharanege dinasi maligegalu haagu prayogaalayagalu.	11	
ನೆಲದಲ್ಲಿಯೇ ಹರಡಿ ಬಹುವಾಗಿ ಕವಲೊಡೆದು ಬೆಳೆಯುವ ಗಿಣ್ಣುಗಳಿಂದ ಕೂಡಿದ ಕಾಂಡವಿದೆ.	8	Neladalliye haradi bahuvaagi kavalodedu beleyuva ginnugalinda koodida kaandavide.	8	
ಉಷ್ಣತೆಯು ಕಡಿಮೆಯಾದಾಗ ತೇವಾಂಶದಲ್ಲಿ ಹೆಚ್ಚಳವುಂಟಾಗಿ ಸೂಕ್ಷ್ಮಗಾತ್ರದ ನೀರಹನಿಗಳುಳ್ಳ ಮೋಡಗಳ ಉತ್ಪತ್ತಿಯಾಗುವುದು.	8	Ushnateyu kadimeyaadaaga tevaamshadalli hechchalavuntaagi sookshmagaatrada neerahanigalulla modagala utpattiyaaguvudu.	8	
ಕಿರಿದಾದ ಫುಪ್ಪಸ ಅಪಧಮನಿ.	3	Kiridaada phuppasa apadhamani.	3	
ಒಂದು ಶುಷ್ಕ ಸೆಲ್ ವಿದ್ಯುದ್ವಿಚ್ಛೇದ್ಯ ಅಚಲವನ್ನು ಒಂದು ಅಂಟಿನಂತೆ, ಜೊತೆಗೆ ವಿದ್ಯುತ್ ಪ್ರವಾಹವನ್ನು ಅನುಮತಿಸಲು ಸಾಕಷ್ಟು ಆರ್ದ್ರತೆಯನ್ನು ಮಾತ್ರ ಹೊಂದಿದೆ.	15	Ondu shushka cell vidyudvichchedya achalavannu ondu antinante, jotege vidyut pravaahavannu anumatisalu saakashtu aardrateyannu maatra hondide.	15	
ಫ್ರೆಡ್ಡಿ ಅವುಗಳ ನಟನಾ ಅಣಕನ್ನು ಇಷ್ಟಪಟ್ಟಿರುವುದಿಲ್ಲ.	5	Freddie avugala natanaa anakannu ishtapattiruvudilla.	5	
ಬ್ರಿಟಿಷ್ ಸೌತ್ ಆಫ್ರಿಕನ್ ಕಂಪನಿಯ ಮೂಲಕ ಅವರು ಆಫ್ರಿಕಾದ ಕೆಲವು ಪ್ರದೇಶಗಲನ್ನು ಆಳುವ ಹಕ್ಕನು ಪಡೆದರು.	12	British South African companyya moolaka avaru Africada kelavu pradeshagalannu aaluva hakkanu padedaru.	12	
ಮೋಹನ್ ಲಾಲ್‌ರ ಹಲ್ಲೂ ೨೦೦೭ರ ಅತ್ಯಂತ ಹೆಚ್ಚು ಜನಪ್ರಿಯ ಚಿತ್ರವಾಯಿತು.೨೦೦೯ರಲ್ಲಿ ಮೋಹನ್ ಲಾಲ್ ತಮಿಳು ಚಿತ್ರ ಉನ್ನೈಪೋಲ್ ಒರುವನ್ ಕಮಲ್ ಹಾಸನ್ ಒಂದಿಗೆ ಅಭಿನಯಿಸಿದರು.	18	Mohan Lalra Halloo 2007ra atyanta hechchu janapriya chitravaayitu.2009ralli Mohan Lal tamilu chitra Unnaipol Oruvan Kamal Haasan ondige abhinayisidaru.	18	
ಕಣ್ಣುಗಳು ಟೇಪ್ಟಮ್ ಲ್ಯುಸಿಡಮ್ ಅನ್ನು ಹೊಂದಿದೆ.	5	Kannugalu Teptum lucidum annu hondide.	5	
ಇಂಗ್ಲೀಷ್ ಅಸೋಸಿಯೇಷನ್ ಫೆಲೋ	3	English Association Fellow	3	
ಅದಕ್ಕೆ ಪೂರಕವಾದ, ಮೃದು ಮಾತು, ಕಷ್ಟಸಹಿಷ್ಣುತೆ, ಕೆಲಸದಲ್ಲಿ ಉತ್ಸಾಹ, ಮಾತಿನಲ್ಲಿ ವಿನಯ, ಅಸಾಧಾರಣವಾದ ಜ್ಞಾಪಕಶಕ್ತಿ, ಎದ್ದು ಕಾಣುತ್ತಿತ್ತು.	13	Adakke poorakavaada, mrudu maatu, kashtasahishnute, kelasadalli utsaaha, maatinalli vinaya, asaadhaaranavaada jnaapakashakti, eddu kaanuttittu.	13	
ಆದರೆ ಉಳಿದ ಅನಿಲಗಳಾದ ಜಲಜನಕ, ಹೀಲಿಯಂ ಮತ್ತು ನಿಯಾನ್ ಅನಿಲಗಳನ್ನು ದ್ರವೀಕರಿಸಲಾಗಲಿಲ್ಲ.	9	Aadare ulida anilagalaada jalajanaka, helium mattu neon anilagalannu draveekarisalaagalilla.	9	
ಫಿಲಿಪ್ ಗ್ಲಾಸ್ ಅಂತರಜಾಲ ಸಿನೆಮಾ ದತ್ತಸಂಚಯದಲ್ಲಿ	5	Philip glaas antarajaala cinema dattasanchayadalli	5	
ಅಂದರೆ, ಯಾವುದನ್ನೇ ಆಗಲಿ ವ್ಯಾಖ್ಯಾನ, ಸ್ವರೂಪ, ಶೈಲಿ, ಸತ್ವ, ಸಮಗ್ರತೆ, ಸಂಶ್ಲೇಷಣೆ ಅಥವಾ ಮೂಲಮಾದರಿಯಿಂದ ನಿಷ್ಕರ್ಷಿಸಬಹುದಾಗಿದೆ.	12	Andare, yaavudanne aagali vyaakhyaana, svaroopa, shaili, satva, samagrate, samshleshane athavaa moolamaadariyinda nishkarshisabahudaagide.	12	
1794 ರಲ್ಲಿ, ಮಹೊಮೆದ್ ಅವರ ಪ್ರವಾಸ ಪುಸ್ತಕ ದ ಟ್ರಾವೆಲ್ಸ್ ಆಫ್ ಡೀನ್ ಮಹೊಮೆದ್ ಅನ್ನು ಪ್ರಕಟಿಸಿದರು.	13	1794 ralli, Mahmoud avara pravaasa pustaka da Travels of Dean Mahmoud annu prakatisidaru.	13	
ಮಾನವ ಹುಟ್ಟುವುದಕ್ಕೆ ಹಿಂದಿನ ಜೀವಿಯಲ್ಲಿ ಯಾವ ಬಗೆಯಾದ ಚೇತನವೂ ಇಲ್ಲದಿದ್ದ ಪಕ್ಷದಲ್ಲಿ, ಮಾನವನಲ್ಲಿ ಅದು ತೋರುವುದು ಕೇವಲ ಅಸಂಭವ.	14	Maanava huttuvudakke hindina jeeviyalli yaava bageyaada chetanavoo illadidda pakshadalli, maanavanalli adu toruvudu kevala asambhava.	14	
ಇದರ ಜತೆಗೆ, US/ಕೆನಡಾ ಮತ್ತು ಏಷ್ಯಾಗೆ ಪ್ರತ್ಯೇಕ ಸಿಂಡಿಕೇಟ್‌ಗಳು ಅಥವಾ ಮಾರಾಟಗಾರ ಸಮ‌ೂಹಗಳು ಇರುತ್ತವೆ.	11	Idara jatege, oosh/Canada mattu Asiage pratyeka syndicategalu athavaa maaraatagaara samoohagalu iruttave.	11	
೨೦೧೮ ರ ಆಗಸ್ಟ್ ೧ ರಂದು ರಯೋಡಿ ಜನೈರೋ ನಗರದ 'ಇಂಟರ್ನ್ಯಾಶನಲ್ ಸೈನ್ಸ್ ಆಫ್ ಕಾಂಗ್ರೆಸ್' ನ ಸಮಾರಂಭದಲ್ಲಿ ಪ್ರದಾನಮಾಡಲಾಯಿತು.	15	2018 ra August 1 randu Riode Janeiro nagarada 'International Science of Congress' na samaarambhadalli pradaanamaadalaayitu.	15	
ಇವೆಲ್ಲವುಗಳ ಪ್ರಭಾವ ಗಾಗಿಯ ಕಲಾಶೈಲಿಯ ಮೇಲೆ ಆಗದೆ ಇರಲಿಲ್ಲ.	7	Ivellavugala prabhaava gaagiya kalaashailiya mele aagade iralilla.	7	
ಚಲಿಸುತ್ತಿರುವ ರೂ‍ಟ್‌ಕಿಟ್‌ಗಳು ಸ್ಕ್ಯಾನಿಂಗ್ ಆಗುತ್ತಿರುವ ಸಮಯದಲ್ಲಿ ಚಲಿಸುತ್ತಿರುವ ಪ್ರಕ್ರಿಯೆಗಳನ್ನು ಗಮನಿಸುವ ಮೂಲಕ ಮತ್ತು ತಮ್ಮ ಕಾರ್ಯವನ್ನು ಸ್ಥಗಿತಗೊಳಿಸುವ ಮೂಲಕ ತಮ್ಮನ್ನು ತಾವು ರಕ್ಷಿಸಿಕೊಳ್ಳಲು ಪ್ರಯತ್ನಿಸುತ್ತವೆ; ರೂಟ್‌ಕಿಟ್‌ ಚಲಿಸಲು ಅವಕಾಶ ನೀಡದಿದ್ದರೆ ಇದು ಬಹಳ ಕಷ್ಟಕರವಾಗುತ್ತದೆ.	25	Chalisuttiruva rootkitgalu scanningg aaguttiruva samayadalli chalisuttiruva prakriyegalannu gamanisuva moolaka mattu tamma kaaryavannu sthagitagolisuva moolaka tammannu taavu rakshisikollalu prayatnisuttave; rootkit chalisalu avakaasha needadiddare idu bahala kashtakaravaaguttade.	25	
ತಾರ್ನೊ, E. ಬರೆದಿರುವ ಬಾಡಿ ಲಾಂಗ್ವೇಜ್‌ ಈಸ್‌ ಆಫ್‌ ಪರ್ಟಿಕ್ಯುಲರ್‌ ಇಂಪಾರ್ಟೆನ್ಸ್‌ ಇನ್‌ ಲಾರ್ಜ್‌ ಗ್ರೂಪ್ಸ್‌ 1997ರಲ್ಲಿ ಪ್ರಕಟಿತ	14	Torno, E. Barediruva Body language is of particular importance in large groups 1997ralli prakatita	14	
ಪ್ರಪಂಚದಲ್ಲೇ ಅತೀ ದೊಡ್ಡ ಹಸಿರುಮನೆ ಕಾಂಪ್ಲೆಕ್ಸ್‌ಗಳಲ್ಲಿ ಒಂದು ಸ್ಫೈನ್‌ನ ಅಲ್ಮೆರಿಯದಲ್ಲಿದೆ, ಅಲ್ಲಿ ಹಸಿರುಮನೆಗಳು ಸುಮಾರು ಎಲ್ಲವನ್ನೂ ಒಳಗೊಂಡಿರುತ್ತವೆ .	14	Prapanchadalle atee dodda hasirumane complexgalalli ondu Spinena Almeriadallide, alli hasirumanegalu sumaaru ellavannoo olagondiruttave .	14	
೧) ನೆದರ್ಲ್ಂಡ್ ನೊಂದಿಗಿನಯುದ್ದ-ಆಗಸ್ಟ್ ೧೪,೧೫೮೫ರಲ್ಲಿ ಎಲಿಜಬೆತ್ ನೆದರ್ಲ್ಯಾಂಡನ್ನು ತನ್ನ ಅಧೀನಕ್ಕೆ ತೆಗೆದು ಕೊಂಡಳು ಆಗ ಸ್ಪೈನ್ ನೆದರ್ಲ್ಯಂಡಿನ ಸಹಾಯಕ್ಕೆ ನಿಂತಿತು,ಹೀಗಾಗಿ ಸ್ಪೈನ್ &ಇಂಗ್ಲೆಂಡ್ ಗಳ ನಡುವೆ ಯುದ್ದಕ್ಕೆ ಕಾರಣವಾಯಿತು.	21	1) Netherland nondiginayudda-August 14,1585ralli Elizabeth Netherlandannu tanna adheenakke tegedu kondalu aaga Spine Netherlandina sahaayakke nintitu,heegaagi Spine &England gala naduve yuddakke kaaranavaayitu.	21	
ಒಂದು ವೈಟ್ ಡ್ವಾರ್ಫ್ ತನ್ನ ರೋಚೆ ಲೋಬ್ ನ್ನೂ ಮೀರುವ ಸಮೀಪದ ಸಹ ತಾರೆಯನ್ನು ಹೊಂದಿದ್ದರೆ, ವೈಟ್ ಡ್ವಾರ್ಫ್, ನಕ್ಷತ್ರದ ಬಾಹ್ಯ ವಾತಾವರಣದಿಂದ ನಿಧಾನವಾಗಿ ಅನಿಲಗಳನ್ನು ಸಂಚಯಿಸುತ್ತದೆ.	20	Ondu White dwarf tanna Roche Loeb nnoo meeruva sameepada saha taareyannu hondiddare, White dwarf, nakshatrada baahya vaataavaranadinda nidhaanavaagi anilagalannu sanchayisuttade.	20	
ಇದೇ ರೀತಿ ಅಮೆರಿಕನ್ ಸ್ವಾತಂತ್ರ್ಯ ಯುದ್ಧ ಮತ್ತು ಫ್ರಾನ್ಸಿನ ಮಹಾಕ್ರಾಂತಿಗಳು ಒಂದಕ್ಕೊಂದು ಪೂರಕವಾದುವು.	10	Ide reeti American svaatantrya yuddha mattu Franceina mahaakraantigalu ondakkondu poorakavaaduvu.	10	
ಇದನ್ನು ಸಿಬಿಎಸ್ ಲ್ಯಾಬ್ ರೊಟರೀಸ್ ಎಂದು ಹೆಸರಿಸಿ ಕಂಪನಿಯ ತಂತ್ರಜ್ಞಾನದ ಸಂಶೋಧನೆ ಮತ್ತು ಅಭಿವೃದ್ದಿಗೆ ಉಪಯೋಗಿಸಲಾಗುತಿತ್ತು.	12	Idannu CBS Lab Rotaries endu hesarisi companyya tantrajnaanada samshodhane mattu abhivruddige upayogisalaagutittu.	12	
ಪುನರ್ಜಲೀಕರಣ ಮತ್ತು ಪೆರಸಿತಮೊಲ್ ನಂತಹ ನೋವು ನಿವಾರಕ ಔಷಧಿಗಳನ್ನು ಲಕ್ಷಣಸೂಚಕ ಚಿಕಿತ್ಸೆ ಒಳಗೊಂಡಿದೆ.	10	Punarjaleekarana mattu Paracetamol nantaha novu niwaraka aushadhigalannu lakshanasoochaka chikitse olagondide.	10	
